,Message,Timestamp,Value,Geometry
124,transporting stop,2019-03-18 23:25:22.210479,5000.0,POINT (4.25222222 52.11428333)
125,transporting start,2019-03-18 23:25:22.210479,5000.0,POINT (4.25222222 52.11428333)
126,transporting stop,2019-03-19 02:22:49.692086,5000.0,POINT (4.25222222 52.11428333)
127,transporting start,2019-03-19 02:22:49.692086,5000.0,POINT (4.25222222 52.11428333)
128,transporting stop,2019-03-19 05:20:17.173693,5000.0,POINT (4.25222222 52.11428333)
129,transporting start,2019-03-19 05:20:17.173693,5000.0,POINT (4.25222222 52.11428333)
130,transporting stop,2019-03-19 08:17:44.655301,5000.0,POINT (4.25222222 52.11428333)
131,transporting start,2019-03-19 08:17:44.655301,5000.0,POINT (4.25222222 52.11428333)
132,transporting stop,2019-03-19 11:15:12.136908,5000.0,POINT (4.25222222 52.11428333)
133,transporting start,2019-03-19 11:15:12.136908,5000.0,POINT (4.25222222 52.11428333)
134,transporting stop,2019-03-19 14:12:39.618516,5000.0,POINT (4.25222222 52.11428333)
135,transporting start,2019-03-19 14:12:39.618516,5000.0,POINT (4.25222222 52.11428333)
136,transporting stop,2019-03-19 17:10:07.100123,5000.0,POINT (4.25222222 52.11428333)
137,transporting start,2019-03-19 17:10:07.100123,5000.0,POINT (4.25222222 52.11428333)
138,transporting stop,2019-03-19 20:07:34.581731,5000.0,POINT (4.25222222 52.11428333)
139,transporting start,2019-03-19 20:07:34.581731,5000.0,POINT (4.25222222 52.11428333)
140,transporting stop,2019-03-19 23:05:02.063338,5000.0,POINT (4.25222222 52.11428333)
141,transporting start,2019-03-19 23:05:02.063338,5000.0,POINT (4.25222222 52.11428333)
142,transporting stop,2019-03-20 02:02:29.544945,5000.0,POINT (4.25222222 52.11428333)
143,transporting start,2019-03-20 02:02:29.544945,5000.0,POINT (4.25222222 52.11428333)
144,transporting stop,2019-03-20 04:59:57.026553,5000.0,POINT (4.25222222 52.11428333)
145,transporting start,2019-03-20 04:59:57.026553,5000.0,POINT (4.25222222 52.11428333)
146,transporting stop,2019-03-20 07:57:24.508160,5000.0,POINT (4.25222222 52.11428333)
147,transporting start,2019-03-20 07:57:24.508160,5000.0,POINT (4.25222222 52.11428333)
148,transporting stop,2019-03-20 10:54:51.989768,5000.0,POINT (4.25222222 52.11428333)
149,transporting start,2019-03-20 10:54:51.989768,5000.0,POINT (4.25222222 52.11428333)
150,transporting stop,2019-03-20 13:52:19.471375,5000.0,POINT (4.25222222 52.11428333)
151,transporting start,2019-03-20 13:52:19.471375,5000.0,POINT (4.25222222 52.11428333)
152,transporting stop,2019-03-20 16:49:46.952983,5000.0,POINT (4.25222222 52.11428333)
