,Message,Timestamp,Value,Geometry
506,sailing filled start,2019-03-16 13:43:11.560846,5000.0,POINT (4.18055556 52.18664444)
507,sailing filled stop,2019-03-16 14:18:06.726604,5000.0,POINT (4.25222222 52.11428333)
508,sailing filled start,2019-03-16 14:18:06.726604,5000.0,POINT (4.25222222 52.11428333)
509,sailing filled stop,2019-03-16 14:18:06.726604,5000.0,POINT (4.25222222 52.11428333)
510,unloading start,2019-03-16 14:18:06.726604,5000.0,POINT (4.25222222 52.11428333)
511,unloading stop,2019-03-16 15:13:40.059937,0.0,POINT (4.25222222 52.11428333)
512,sailing empty start,2019-03-16 15:13:40.059937,0.0,POINT (4.25222222 52.11428333)
513,sailing empty stop,2019-03-16 15:45:05.709120,0.0,POINT (4.18055556 52.18664444)
514,sailing empty start,2019-03-16 15:45:05.709120,0.0,POINT (4.18055556 52.18664444)
515,sailing empty stop,2019-03-16 15:45:05.709120,0.0,POINT (4.18055556 52.18664444)
516,loading start,2019-03-16 15:45:05.709120,0.0,POINT (4.18055556 52.18664444)
517,loading stop,2019-03-16 16:40:39.042453,5000.0,POINT (4.18055556 52.18664444)
518,sailing filled start,2019-03-16 16:40:39.042453,5000.0,POINT (4.18055556 52.18664444)
519,sailing filled stop,2019-03-16 17:15:34.208211,5000.0,POINT (4.25222222 52.11428333)
520,sailing filled start,2019-03-16 17:15:34.208211,5000.0,POINT (4.25222222 52.11428333)
521,sailing filled stop,2019-03-16 17:15:34.208211,5000.0,POINT (4.25222222 52.11428333)
522,unloading start,2019-03-16 17:15:34.208211,5000.0,POINT (4.25222222 52.11428333)
523,unloading stop,2019-03-16 18:11:07.541545,0.0,POINT (4.25222222 52.11428333)
524,sailing empty start,2019-03-16 18:11:07.541545,0.0,POINT (4.25222222 52.11428333)
525,sailing empty stop,2019-03-16 18:42:33.190727,0.0,POINT (4.18055556 52.18664444)
526,sailing empty start,2019-03-16 18:42:33.190727,0.0,POINT (4.18055556 52.18664444)
527,sailing empty stop,2019-03-16 18:42:33.190727,0.0,POINT (4.18055556 52.18664444)
528,loading start,2019-03-16 18:42:33.190727,0.0,POINT (4.18055556 52.18664444)
529,loading stop,2019-03-16 19:38:06.524060,5000.0,POINT (4.18055556 52.18664444)
530,sailing filled start,2019-03-16 19:38:06.524060,5000.0,POINT (4.18055556 52.18664444)
531,sailing filled stop,2019-03-16 20:13:01.689819,5000.0,POINT (4.25222222 52.11428333)
532,sailing filled start,2019-03-16 20:13:01.689819,5000.0,POINT (4.25222222 52.11428333)
533,sailing filled stop,2019-03-16 20:13:01.689819,5000.0,POINT (4.25222222 52.11428333)
534,unloading start,2019-03-16 20:13:01.689819,5000.0,POINT (4.25222222 52.11428333)
535,unloading stop,2019-03-16 21:08:35.023152,0.0,POINT (4.25222222 52.11428333)
536,sailing empty start,2019-03-16 21:08:35.023152,0.0,POINT (4.25222222 52.11428333)
537,sailing empty stop,2019-03-16 21:40:00.672335,0.0,POINT (4.18055556 52.18664444)
538,sailing empty start,2019-03-16 21:40:00.672335,0.0,POINT (4.18055556 52.18664444)
539,sailing empty stop,2019-03-16 21:40:00.672335,0.0,POINT (4.18055556 52.18664444)
540,loading start,2019-03-16 21:40:00.672335,0.0,POINT (4.18055556 52.18664444)
541,loading stop,2019-03-16 22:35:34.005668,5000.0,POINT (4.18055556 52.18664444)
542,sailing filled start,2019-03-16 22:35:34.005668,5000.0,POINT (4.18055556 52.18664444)
543,sailing filled stop,2019-03-16 23:10:29.171426,5000.0,POINT (4.25222222 52.11428333)
544,sailing filled start,2019-03-16 23:10:29.171426,5000.0,POINT (4.25222222 52.11428333)
545,sailing filled stop,2019-03-16 23:10:29.171426,5000.0,POINT (4.25222222 52.11428333)
546,unloading start,2019-03-16 23:10:29.171426,5000.0,POINT (4.25222222 52.11428333)
547,unloading stop,2019-03-17 00:06:02.504760,0.0,POINT (4.25222222 52.11428333)
548,sailing empty start,2019-03-17 00:06:02.504760,0.0,POINT (4.25222222 52.11428333)
549,sailing empty stop,2019-03-17 00:37:28.153942,0.0,POINT (4.18055556 52.18664444)
550,sailing empty start,2019-03-17 00:37:28.153942,0.0,POINT (4.18055556 52.18664444)
551,sailing empty stop,2019-03-17 00:37:28.153942,0.0,POINT (4.18055556 52.18664444)
552,loading start,2019-03-17 00:37:28.153942,0.0,POINT (4.18055556 52.18664444)
553,loading stop,2019-03-17 01:33:01.487275,5000.0,POINT (4.18055556 52.18664444)
554,sailing filled start,2019-03-17 01:33:01.487275,5000.0,POINT (4.18055556 52.18664444)
555,sailing filled stop,2019-03-17 02:07:56.653034,5000.0,POINT (4.25222222 52.11428333)
556,sailing filled start,2019-03-17 02:07:56.653034,5000.0,POINT (4.25222222 52.11428333)
557,sailing filled stop,2019-03-17 02:07:56.653034,5000.0,POINT (4.25222222 52.11428333)
558,unloading start,2019-03-17 02:07:56.653034,5000.0,POINT (4.25222222 52.11428333)
559,unloading stop,2019-03-17 03:03:29.986367,0.0,POINT (4.25222222 52.11428333)
560,sailing empty start,2019-03-17 03:03:29.986367,0.0,POINT (4.25222222 52.11428333)
561,sailing empty stop,2019-03-17 03:34:55.635550,0.0,POINT (4.18055556 52.18664444)
562,sailing empty start,2019-03-17 03:34:55.635550,0.0,POINT (4.18055556 52.18664444)
563,sailing empty stop,2019-03-17 03:34:55.635550,0.0,POINT (4.18055556 52.18664444)
564,loading start,2019-03-17 03:34:55.635550,0.0,POINT (4.18055556 52.18664444)
565,loading stop,2019-03-17 04:30:28.968883,5000.0,POINT (4.18055556 52.18664444)
566,sailing filled start,2019-03-17 04:30:28.968883,5000.0,POINT (4.18055556 52.18664444)
567,sailing filled stop,2019-03-17 05:05:24.134641,5000.0,POINT (4.25222222 52.11428333)
568,sailing filled start,2019-03-17 05:05:24.134641,5000.0,POINT (4.25222222 52.11428333)
569,sailing filled stop,2019-03-17 05:05:24.134641,5000.0,POINT (4.25222222 52.11428333)
570,unloading start,2019-03-17 05:05:24.134641,5000.0,POINT (4.25222222 52.11428333)
571,unloading stop,2019-03-17 06:00:57.467974,0.0,POINT (4.25222222 52.11428333)
572,sailing empty start,2019-03-17 06:00:57.467974,0.0,POINT (4.25222222 52.11428333)
573,sailing empty stop,2019-03-17 06:32:23.117157,0.0,POINT (4.18055556 52.18664444)
574,sailing empty start,2019-03-17 06:32:23.117157,0.0,POINT (4.18055556 52.18664444)
575,sailing empty stop,2019-03-17 06:32:23.117157,0.0,POINT (4.18055556 52.18664444)
576,loading start,2019-03-17 06:32:23.117157,0.0,POINT (4.18055556 52.18664444)
577,loading stop,2019-03-17 07:27:56.450490,5000.0,POINT (4.18055556 52.18664444)
578,sailing filled start,2019-03-17 07:27:56.450490,5000.0,POINT (4.18055556 52.18664444)
579,sailing filled stop,2019-03-17 08:02:51.616249,5000.0,POINT (4.25222222 52.11428333)
580,sailing filled start,2019-03-17 08:02:51.616249,5000.0,POINT (4.25222222 52.11428333)
581,sailing filled stop,2019-03-17 08:02:51.616249,5000.0,POINT (4.25222222 52.11428333)
582,unloading start,2019-03-17 08:02:51.616249,5000.0,POINT (4.25222222 52.11428333)
583,unloading stop,2019-03-17 08:58:24.949582,0.0,POINT (4.25222222 52.11428333)
584,sailing empty start,2019-03-17 08:58:24.949582,0.0,POINT (4.25222222 52.11428333)
585,sailing empty stop,2019-03-17 09:29:50.598764,0.0,POINT (4.18055556 52.18664444)
586,sailing empty start,2019-03-17 09:29:50.598764,0.0,POINT (4.18055556 52.18664444)
587,sailing empty stop,2019-03-17 09:29:50.598764,0.0,POINT (4.18055556 52.18664444)
588,loading start,2019-03-17 09:29:50.598764,0.0,POINT (4.18055556 52.18664444)
589,loading stop,2019-03-17 10:25:23.932098,5000.0,POINT (4.18055556 52.18664444)
590,sailing filled start,2019-03-17 10:25:23.932098,5000.0,POINT (4.18055556 52.18664444)
591,sailing filled stop,2019-03-17 11:00:19.097856,5000.0,POINT (4.25222222 52.11428333)
592,sailing filled start,2019-03-17 11:00:19.097856,5000.0,POINT (4.25222222 52.11428333)
593,sailing filled stop,2019-03-17 11:00:19.097856,5000.0,POINT (4.25222222 52.11428333)
594,unloading start,2019-03-17 11:00:19.097856,5000.0,POINT (4.25222222 52.11428333)
595,unloading stop,2019-03-17 11:55:52.431189,0.0,POINT (4.25222222 52.11428333)
596,sailing empty start,2019-03-17 11:55:52.431189,0.0,POINT (4.25222222 52.11428333)
597,sailing empty stop,2019-03-17 12:27:18.080372,0.0,POINT (4.18055556 52.18664444)
598,sailing empty start,2019-03-17 12:27:18.080372,0.0,POINT (4.18055556 52.18664444)
599,sailing empty stop,2019-03-17 12:27:18.080372,0.0,POINT (4.18055556 52.18664444)
600,loading start,2019-03-17 12:27:18.080372,0.0,POINT (4.18055556 52.18664444)
601,loading stop,2019-03-17 13:22:51.413705,5000.0,POINT (4.18055556 52.18664444)
602,sailing filled start,2019-03-17 13:22:51.413705,5000.0,POINT (4.18055556 52.18664444)
603,sailing filled stop,2019-03-17 13:57:46.579463,5000.0,POINT (4.25222222 52.11428333)
604,sailing filled start,2019-03-17 13:57:46.579463,5000.0,POINT (4.25222222 52.11428333)
605,sailing filled stop,2019-03-17 13:57:46.579463,5000.0,POINT (4.25222222 52.11428333)
606,unloading start,2019-03-17 13:57:46.579463,5000.0,POINT (4.25222222 52.11428333)
607,unloading stop,2019-03-17 14:53:19.912797,0.0,POINT (4.25222222 52.11428333)
608,sailing empty start,2019-03-17 14:53:19.912797,0.0,POINT (4.25222222 52.11428333)
609,sailing empty stop,2019-03-17 15:24:45.561979,0.0,POINT (4.18055556 52.18664444)
610,sailing empty start,2019-03-17 15:24:45.561979,0.0,POINT (4.18055556 52.18664444)
611,sailing empty stop,2019-03-17 15:24:45.561979,0.0,POINT (4.18055556 52.18664444)
612,loading start,2019-03-17 15:24:45.561979,0.0,POINT (4.18055556 52.18664444)
613,loading stop,2019-03-17 16:20:18.895313,5000.0,POINT (4.18055556 52.18664444)
614,sailing filled start,2019-03-17 16:20:18.895313,5000.0,POINT (4.18055556 52.18664444)
615,sailing filled stop,2019-03-17 16:55:14.061071,5000.0,POINT (4.25222222 52.11428333)
616,sailing filled start,2019-03-17 16:55:14.061071,5000.0,POINT (4.25222222 52.11428333)
617,sailing filled stop,2019-03-17 16:55:14.061071,5000.0,POINT (4.25222222 52.11428333)
618,unloading start,2019-03-17 16:55:14.061071,5000.0,POINT (4.25222222 52.11428333)
619,unloading stop,2019-03-17 17:50:47.394404,0.0,POINT (4.25222222 52.11428333)
620,sailing empty start,2019-03-17 17:50:47.394404,0.0,POINT (4.25222222 52.11428333)
621,sailing empty stop,2019-03-17 18:22:13.043587,0.0,POINT (4.18055556 52.18664444)
622,sailing empty start,2019-03-17 18:22:13.043587,0.0,POINT (4.18055556 52.18664444)
623,sailing empty stop,2019-03-17 18:22:13.043587,0.0,POINT (4.18055556 52.18664444)
624,loading start,2019-03-17 18:22:13.043587,0.0,POINT (4.18055556 52.18664444)
625,loading stop,2019-03-17 19:17:46.376920,5000.0,POINT (4.18055556 52.18664444)
626,sailing filled start,2019-03-17 19:17:46.376920,5000.0,POINT (4.18055556 52.18664444)
627,sailing filled stop,2019-03-17 19:52:41.542678,5000.0,POINT (4.25222222 52.11428333)
628,sailing filled start,2019-03-17 19:52:41.542678,5000.0,POINT (4.25222222 52.11428333)
629,sailing filled stop,2019-03-17 19:52:41.542678,5000.0,POINT (4.25222222 52.11428333)
630,unloading start,2019-03-17 19:52:41.542678,5000.0,POINT (4.25222222 52.11428333)
631,unloading stop,2019-03-17 20:48:14.876012,0.0,POINT (4.25222222 52.11428333)
632,sailing empty start,2019-03-17 20:48:14.876012,0.0,POINT (4.25222222 52.11428333)
633,sailing empty stop,2019-03-17 21:19:40.525194,0.0,POINT (4.18055556 52.18664444)
634,sailing empty start,2019-03-17 21:19:40.525194,0.0,POINT (4.18055556 52.18664444)
635,sailing empty stop,2019-03-17 21:19:40.525194,0.0,POINT (4.18055556 52.18664444)
636,loading start,2019-03-17 21:19:40.525194,0.0,POINT (4.18055556 52.18664444)
637,loading stop,2019-03-17 22:15:13.858527,5000.0,POINT (4.18055556 52.18664444)
638,sailing filled start,2019-03-17 22:15:13.858527,5000.0,POINT (4.18055556 52.18664444)
639,sailing filled stop,2019-03-17 22:50:09.024286,5000.0,POINT (4.25222222 52.11428333)
640,sailing filled start,2019-03-17 22:50:09.024286,5000.0,POINT (4.25222222 52.11428333)
641,sailing filled stop,2019-03-17 22:50:09.024286,5000.0,POINT (4.25222222 52.11428333)
642,unloading start,2019-03-17 22:50:09.024286,5000.0,POINT (4.25222222 52.11428333)
643,unloading stop,2019-03-17 23:45:42.357619,0.0,POINT (4.25222222 52.11428333)
644,sailing empty start,2019-03-17 23:45:42.357619,0.0,POINT (4.25222222 52.11428333)
645,sailing empty stop,2019-03-18 00:17:08.006802,0.0,POINT (4.18055556 52.18664444)
646,sailing empty start,2019-03-18 00:17:08.006802,0.0,POINT (4.18055556 52.18664444)
647,sailing empty stop,2019-03-18 00:17:08.006802,0.0,POINT (4.18055556 52.18664444)
648,loading start,2019-03-18 00:17:08.006802,0.0,POINT (4.18055556 52.18664444)
649,loading stop,2019-03-18 01:12:41.340135,5000.0,POINT (4.18055556 52.18664444)
650,sailing filled start,2019-03-18 01:12:41.340135,5000.0,POINT (4.18055556 52.18664444)
651,sailing filled stop,2019-03-18 01:47:36.505893,5000.0,POINT (4.25222222 52.11428333)
652,sailing filled start,2019-03-18 01:47:36.505893,5000.0,POINT (4.25222222 52.11428333)
653,sailing filled stop,2019-03-18 01:47:36.505893,5000.0,POINT (4.25222222 52.11428333)
654,unloading start,2019-03-18 01:47:36.505893,5000.0,POINT (4.25222222 52.11428333)
655,unloading stop,2019-03-18 02:43:09.839226,0.0,POINT (4.25222222 52.11428333)
656,sailing empty start,2019-03-18 02:43:09.839226,0.0,POINT (4.25222222 52.11428333)
657,sailing empty stop,2019-03-18 03:14:35.488409,0.0,POINT (4.18055556 52.18664444)
658,sailing empty start,2019-03-18 03:14:35.488409,0.0,POINT (4.18055556 52.18664444)
659,sailing empty stop,2019-03-18 03:14:35.488409,0.0,POINT (4.18055556 52.18664444)
660,loading start,2019-03-18 03:14:35.488409,0.0,POINT (4.18055556 52.18664444)
661,loading stop,2019-03-18 04:10:08.821742,5000.0,POINT (4.18055556 52.18664444)
662,sailing filled start,2019-03-18 04:10:08.821742,5000.0,POINT (4.18055556 52.18664444)
663,sailing filled stop,2019-03-18 04:45:03.987501,5000.0,POINT (4.25222222 52.11428333)
664,sailing filled start,2019-03-18 04:45:03.987501,5000.0,POINT (4.25222222 52.11428333)
665,sailing filled stop,2019-03-18 04:45:03.987501,5000.0,POINT (4.25222222 52.11428333)
666,unloading start,2019-03-18 04:45:03.987501,5000.0,POINT (4.25222222 52.11428333)
667,unloading stop,2019-03-18 05:40:37.320834,0.0,POINT (4.25222222 52.11428333)
668,sailing empty start,2019-03-18 05:40:37.320834,0.0,POINT (4.25222222 52.11428333)
669,sailing empty stop,2019-03-18 06:12:02.970016,0.0,POINT (4.18055556 52.18664444)
670,sailing empty start,2019-03-18 06:12:02.970016,0.0,POINT (4.18055556 52.18664444)
671,sailing empty stop,2019-03-18 06:12:02.970016,0.0,POINT (4.18055556 52.18664444)
672,loading start,2019-03-18 06:12:02.970016,0.0,POINT (4.18055556 52.18664444)
673,loading stop,2019-03-18 07:07:36.303350,5000.0,POINT (4.18055556 52.18664444)
674,sailing filled start,2019-03-18 07:07:36.303350,5000.0,POINT (4.18055556 52.18664444)
675,sailing filled stop,2019-03-18 07:42:31.469108,5000.0,POINT (4.25222222 52.11428333)
676,sailing filled start,2019-03-18 07:42:31.469108,5000.0,POINT (4.25222222 52.11428333)
677,sailing filled stop,2019-03-18 07:42:31.469108,5000.0,POINT (4.25222222 52.11428333)
678,unloading start,2019-03-18 07:42:31.469108,5000.0,POINT (4.25222222 52.11428333)
679,unloading stop,2019-03-18 08:38:04.802441,0.0,POINT (4.25222222 52.11428333)
680,sailing empty start,2019-03-18 08:38:04.802441,0.0,POINT (4.25222222 52.11428333)
681,sailing empty stop,2019-03-18 09:09:30.451624,0.0,POINT (4.18055556 52.18664444)
682,sailing empty start,2019-03-18 09:09:30.451624,0.0,POINT (4.18055556 52.18664444)
683,sailing empty stop,2019-03-18 09:09:30.451624,0.0,POINT (4.18055556 52.18664444)
684,loading start,2019-03-18 09:09:30.451624,0.0,POINT (4.18055556 52.18664444)
685,loading stop,2019-03-18 10:05:03.784957,5000.0,POINT (4.18055556 52.18664444)
686,sailing filled start,2019-03-18 10:05:03.784957,5000.0,POINT (4.18055556 52.18664444)
687,sailing filled stop,2019-03-18 10:39:58.950716,5000.0,POINT (4.25222222 52.11428333)
688,sailing filled start,2019-03-18 10:39:58.950716,5000.0,POINT (4.25222222 52.11428333)
689,sailing filled stop,2019-03-18 10:39:58.950716,5000.0,POINT (4.25222222 52.11428333)
690,unloading start,2019-03-18 10:39:58.950716,5000.0,POINT (4.25222222 52.11428333)
691,unloading stop,2019-03-18 11:35:32.284049,0.0,POINT (4.25222222 52.11428333)
692,sailing empty start,2019-03-18 11:35:32.284049,0.0,POINT (4.25222222 52.11428333)
693,sailing empty stop,2019-03-18 12:06:57.933231,0.0,POINT (4.18055556 52.18664444)
694,sailing empty start,2019-03-18 12:06:57.933231,0.0,POINT (4.18055556 52.18664444)
695,sailing empty stop,2019-03-18 12:06:57.933231,0.0,POINT (4.18055556 52.18664444)
696,loading start,2019-03-18 12:06:57.933231,0.0,POINT (4.18055556 52.18664444)
697,loading stop,2019-03-18 13:02:31.266565,5000.0,POINT (4.18055556 52.18664444)
698,sailing filled start,2019-03-18 13:02:31.266565,5000.0,POINT (4.18055556 52.18664444)
699,sailing filled stop,2019-03-18 13:37:26.432323,5000.0,POINT (4.25222222 52.11428333)
700,sailing filled start,2019-03-18 13:37:26.432323,5000.0,POINT (4.25222222 52.11428333)
701,sailing filled stop,2019-03-18 13:37:26.432323,5000.0,POINT (4.25222222 52.11428333)
702,unloading start,2019-03-18 13:37:26.432323,5000.0,POINT (4.25222222 52.11428333)
703,unloading stop,2019-03-18 14:32:59.765656,0.0,POINT (4.25222222 52.11428333)
704,sailing empty start,2019-03-18 14:32:59.765656,0.0,POINT (4.25222222 52.11428333)
705,sailing empty stop,2019-03-18 15:04:25.414839,0.0,POINT (4.18055556 52.18664444)
706,sailing empty start,2019-03-18 15:04:25.414839,0.0,POINT (4.18055556 52.18664444)
707,sailing empty stop,2019-03-18 15:04:25.414839,0.0,POINT (4.18055556 52.18664444)
708,loading start,2019-03-18 15:04:25.414839,0.0,POINT (4.18055556 52.18664444)
709,loading stop,2019-03-18 15:59:58.748172,5000.0,POINT (4.18055556 52.18664444)
710,sailing filled start,2019-03-18 15:59:58.748172,5000.0,POINT (4.18055556 52.18664444)
711,sailing filled stop,2019-03-18 16:34:53.913930,5000.0,POINT (4.25222222 52.11428333)
712,sailing filled start,2019-03-18 16:34:53.913930,5000.0,POINT (4.25222222 52.11428333)
713,sailing filled stop,2019-03-18 16:34:53.913930,5000.0,POINT (4.25222222 52.11428333)
714,unloading start,2019-03-18 16:34:53.913930,5000.0,POINT (4.25222222 52.11428333)
715,unloading stop,2019-03-18 17:30:27.247264,0.0,POINT (4.25222222 52.11428333)
716,sailing empty start,2019-03-18 17:30:27.247264,0.0,POINT (4.25222222 52.11428333)
717,sailing empty stop,2019-03-18 18:01:52.896446,0.0,POINT (4.18055556 52.18664444)
718,sailing empty start,2019-03-18 18:01:52.896446,0.0,POINT (4.18055556 52.18664444)
719,sailing empty stop,2019-03-18 18:01:52.896446,0.0,POINT (4.18055556 52.18664444)
720,loading start,2019-03-18 18:01:52.896446,0.0,POINT (4.18055556 52.18664444)
721,loading stop,2019-03-18 18:57:26.229779,5000.0,POINT (4.18055556 52.18664444)
722,sailing filled start,2019-03-18 18:57:26.229779,5000.0,POINT (4.18055556 52.18664444)
723,sailing filled stop,2019-03-18 19:32:21.395538,5000.0,POINT (4.25222222 52.11428333)
724,sailing filled start,2019-03-18 19:32:21.395538,5000.0,POINT (4.25222222 52.11428333)
725,sailing filled stop,2019-03-18 19:32:21.395538,5000.0,POINT (4.25222222 52.11428333)
726,unloading start,2019-03-18 19:32:21.395538,5000.0,POINT (4.25222222 52.11428333)
727,unloading stop,2019-03-18 20:27:54.728871,0.0,POINT (4.25222222 52.11428333)
728,sailing empty start,2019-03-18 20:27:54.728871,0.0,POINT (4.25222222 52.11428333)
729,sailing empty stop,2019-03-18 20:59:20.378054,0.0,POINT (4.18055556 52.18664444)
730,sailing empty start,2019-03-18 20:59:20.378054,0.0,POINT (4.18055556 52.18664444)
731,sailing empty stop,2019-03-18 20:59:20.378054,0.0,POINT (4.18055556 52.18664444)
732,loading start,2019-03-18 20:59:20.378054,0.0,POINT (4.18055556 52.18664444)
733,loading stop,2019-03-18 21:54:53.711387,5000.0,POINT (4.18055556 52.18664444)
734,sailing filled start,2019-03-18 21:54:53.711387,5000.0,POINT (4.18055556 52.18664444)
735,sailing filled stop,2019-03-18 22:29:48.877145,5000.0,POINT (4.25222222 52.11428333)
736,sailing filled start,2019-03-18 22:29:48.877145,5000.0,POINT (4.25222222 52.11428333)
737,sailing filled stop,2019-03-18 22:29:48.877145,5000.0,POINT (4.25222222 52.11428333)
738,unloading start,2019-03-18 22:29:48.877145,5000.0,POINT (4.25222222 52.11428333)
739,unloading stop,2019-03-18 23:25:22.210479,0.0,POINT (4.25222222 52.11428333)
740,sailing empty start,2019-03-18 23:25:22.210479,0.0,POINT (4.25222222 52.11428333)
741,sailing empty stop,2019-03-18 23:56:47.859661,0.0,POINT (4.18055556 52.18664444)
742,sailing empty start,2019-03-18 23:56:47.859661,0.0,POINT (4.18055556 52.18664444)
743,sailing empty stop,2019-03-18 23:56:47.859661,0.0,POINT (4.18055556 52.18664444)
744,loading start,2019-03-18 23:56:47.859661,0.0,POINT (4.18055556 52.18664444)
745,loading stop,2019-03-19 00:52:21.192994,5000.0,POINT (4.18055556 52.18664444)
746,sailing filled start,2019-03-19 00:52:21.192994,5000.0,POINT (4.18055556 52.18664444)
747,sailing filled stop,2019-03-19 01:27:16.358753,5000.0,POINT (4.25222222 52.11428333)
748,sailing filled start,2019-03-19 01:27:16.358753,5000.0,POINT (4.25222222 52.11428333)
749,sailing filled stop,2019-03-19 01:27:16.358753,5000.0,POINT (4.25222222 52.11428333)
750,unloading start,2019-03-19 01:27:16.358753,5000.0,POINT (4.25222222 52.11428333)
751,unloading stop,2019-03-19 02:22:49.692086,0.0,POINT (4.25222222 52.11428333)
752,sailing empty start,2019-03-19 02:22:49.692086,0.0,POINT (4.25222222 52.11428333)
753,sailing empty stop,2019-03-19 02:54:15.341269,0.0,POINT (4.18055556 52.18664444)
754,sailing empty start,2019-03-19 02:54:15.341269,0.0,POINT (4.18055556 52.18664444)
755,sailing empty stop,2019-03-19 02:54:15.341269,0.0,POINT (4.18055556 52.18664444)
756,loading start,2019-03-19 02:54:15.341269,0.0,POINT (4.18055556 52.18664444)
757,loading stop,2019-03-19 03:49:48.674602,5000.0,POINT (4.18055556 52.18664444)
758,sailing filled start,2019-03-19 03:49:48.674602,5000.0,POINT (4.18055556 52.18664444)
759,sailing filled stop,2019-03-19 04:24:43.840360,5000.0,POINT (4.25222222 52.11428333)
760,sailing filled start,2019-03-19 04:24:43.840360,5000.0,POINT (4.25222222 52.11428333)
761,sailing filled stop,2019-03-19 04:24:43.840360,5000.0,POINT (4.25222222 52.11428333)
762,unloading start,2019-03-19 04:24:43.840360,5000.0,POINT (4.25222222 52.11428333)
763,unloading stop,2019-03-19 05:20:17.173693,0.0,POINT (4.25222222 52.11428333)
764,sailing empty start,2019-03-19 05:20:17.173693,0.0,POINT (4.25222222 52.11428333)
765,sailing empty stop,2019-03-19 05:51:42.822876,0.0,POINT (4.18055556 52.18664444)
766,sailing empty start,2019-03-19 05:51:42.822876,0.0,POINT (4.18055556 52.18664444)
767,sailing empty stop,2019-03-19 05:51:42.822876,0.0,POINT (4.18055556 52.18664444)
768,loading start,2019-03-19 05:51:42.822876,0.0,POINT (4.18055556 52.18664444)
769,loading stop,2019-03-19 06:47:16.156209,5000.0,POINT (4.18055556 52.18664444)
770,sailing filled start,2019-03-19 06:47:16.156209,5000.0,POINT (4.18055556 52.18664444)
771,sailing filled stop,2019-03-19 07:22:11.321968,5000.0,POINT (4.25222222 52.11428333)
772,sailing filled start,2019-03-19 07:22:11.321968,5000.0,POINT (4.25222222 52.11428333)
773,sailing filled stop,2019-03-19 07:22:11.321968,5000.0,POINT (4.25222222 52.11428333)
774,unloading start,2019-03-19 07:22:11.321968,5000.0,POINT (4.25222222 52.11428333)
775,unloading stop,2019-03-19 08:17:44.655301,0.0,POINT (4.25222222 52.11428333)
776,sailing empty start,2019-03-19 08:17:44.655301,0.0,POINT (4.25222222 52.11428333)
777,sailing empty stop,2019-03-19 08:49:10.304483,0.0,POINT (4.18055556 52.18664444)
778,sailing empty start,2019-03-19 08:49:10.304483,0.0,POINT (4.18055556 52.18664444)
779,sailing empty stop,2019-03-19 08:49:10.304483,0.0,POINT (4.18055556 52.18664444)
780,loading start,2019-03-19 08:49:10.304483,0.0,POINT (4.18055556 52.18664444)
781,loading stop,2019-03-19 09:44:43.637817,5000.0,POINT (4.18055556 52.18664444)
782,sailing filled start,2019-03-19 09:44:43.637817,5000.0,POINT (4.18055556 52.18664444)
783,sailing filled stop,2019-03-19 10:19:38.803575,5000.0,POINT (4.25222222 52.11428333)
784,sailing filled start,2019-03-19 10:19:38.803575,5000.0,POINT (4.25222222 52.11428333)
785,sailing filled stop,2019-03-19 10:19:38.803575,5000.0,POINT (4.25222222 52.11428333)
786,unloading start,2019-03-19 10:19:38.803575,5000.0,POINT (4.25222222 52.11428333)
787,unloading stop,2019-03-19 11:15:12.136908,0.0,POINT (4.25222222 52.11428333)
788,sailing empty start,2019-03-19 11:15:12.136908,0.0,POINT (4.25222222 52.11428333)
789,sailing empty stop,2019-03-19 11:46:37.786091,0.0,POINT (4.18055556 52.18664444)
790,sailing empty start,2019-03-19 11:46:37.786091,0.0,POINT (4.18055556 52.18664444)
791,sailing empty stop,2019-03-19 11:46:37.786091,0.0,POINT (4.18055556 52.18664444)
792,loading start,2019-03-19 11:46:37.786091,0.0,POINT (4.18055556 52.18664444)
793,loading stop,2019-03-19 12:42:11.119424,5000.0,POINT (4.18055556 52.18664444)
794,sailing filled start,2019-03-19 12:42:11.119424,5000.0,POINT (4.18055556 52.18664444)
795,sailing filled stop,2019-03-19 13:17:06.285182,5000.0,POINT (4.25222222 52.11428333)
796,sailing filled start,2019-03-19 13:17:06.285182,5000.0,POINT (4.25222222 52.11428333)
797,sailing filled stop,2019-03-19 13:17:06.285182,5000.0,POINT (4.25222222 52.11428333)
798,unloading start,2019-03-19 13:17:06.285182,5000.0,POINT (4.25222222 52.11428333)
799,unloading stop,2019-03-19 14:12:39.618516,0.0,POINT (4.25222222 52.11428333)
800,sailing empty start,2019-03-19 14:12:39.618516,0.0,POINT (4.25222222 52.11428333)
801,sailing empty stop,2019-03-19 14:44:05.267698,0.0,POINT (4.18055556 52.18664444)
802,sailing empty start,2019-03-19 14:44:05.267698,0.0,POINT (4.18055556 52.18664444)
803,sailing empty stop,2019-03-19 14:44:05.267698,0.0,POINT (4.18055556 52.18664444)
804,loading start,2019-03-19 14:44:05.267698,0.0,POINT (4.18055556 52.18664444)
805,loading stop,2019-03-19 15:39:38.601032,5000.0,POINT (4.18055556 52.18664444)
806,sailing filled start,2019-03-19 15:39:38.601032,5000.0,POINT (4.18055556 52.18664444)
807,sailing filled stop,2019-03-19 16:14:33.766790,5000.0,POINT (4.25222222 52.11428333)
